-654.0795053201383,-1662.8464532106923,-2526.5521788716064,-3216.1837608515425,-3408.480499382824,-2412.412277110714,-238.40134985300915,1774.2519386599042,2215.600390360722,739.9105495391075,-2000.4493504566165,-4782.308039856267,-6720.351760569682,-8118.008994003474,-9799.43610226164,-11762.733156617614
-11315.948068180893,-10105.249682957627,-8916.130494660425,-7817.881051672803,-6838.061855527621,-6381.0938093020995,-6665.150469972357,-6987.4299184783395,-6366.285460961457,-4405.129540835931,-1436.0316554586213,1534.318171985194,3423.6665092250714,4107.771550457639,4432.3035666726955,5108.972178879422
-6295.22413705198,-5361.1456100662535,-4517.5052093422255,-3736.4112114604154,-2981.42282826986,-2415.496868392862,-2161.9015817558766,-1987.919740372367,-1540.235322022543,-648.1097187290152,621.1895472960252,1927.6984056083486,2873.4049381607965,3413.7544023141463,3837.872662510237,4342.273119095478
-4727.29104774951,-3251.5257124333393,-1820.9004578217293,-531.6751932709585,542.5519770231457,912.7260900630005,369.1158310617185,-211.11143718867982,325.96635984352645,2415.0764701175167,5635.714402075237,8809.437515371468,10720.455069089525,11287.766873851164,11508.231659524248,12148.29788223443
-9387.478077957243,-7276.487018429898,-5214.8769444554555,-3341.3319945633384,-1818.550839153701,-1349.653416207204,-2173.6457100807,-3009.2212343808183,-2244.665123847648,683.5105858324091,5155.360511700654,9561.07661694284,12296.499962897848,13301.299090991157,13908.540253174313,15071.900416069817
-4337.69611217637,-3921.419438220666,-3500.4749155403806,-3105.562652629571,-2729.686978957353,-2489.0526157017284,-2463.3416126633892,-2457.570507393465,-2184.1541381622465,-1516.3775654370138,-546.1786207280184,410.28901246280554,1008.839576113138,1225.5519388873283,1351.1466248295808,1609.746134978494
-18124.70947730372,-15767.239074946257,-13431.266720402504,-11282.152461552236,-9516.628571443393,-8946.581307512835,-9852.6826864749,-10766.328998665864,-9832.634608026723,-6391.480547429551,-1125.0116287837232,4139.135265777833,7545.077732138927,8992.367397089318,9992.128102220873,11629.314006731933
976.3147782791619,1486.1208277339435,2009.5338242692214,2428.276725235324,2622.6827419197107,2467.570247336121,2028.2517132731973,1629.064801375148,1512.3965221276794,1649.2271276781682,1903.9511867227175,2110.5661759106856,2069.1976563451753,1725.0894685732985,1286.4189948162318,1016.1574042712083
1836.7272735183574,1825.166703758632,1773.3551566793842,1651.0041820661297,1458.5075679287436,1226.5223315310725,995.3102354616872,759.8024021482431,488.21484633021623,203.76689017546127,-36.56768397795245,-233.45119691885458,-430.00452495333616,-629.9307451113766,-793.9738834637725,-889.9588634214481
1633.1844175182227,1663.4001039926125,1640.1102889127073,1550.579508065139,1429.6848616663965,1318.1473335241203,1228.1315753395363,1115.6173481808528,936.314084248611,733.9689777416927,582.9221382717541,465.41645655275494,307.6202437569528,100.43800110686078,-99.8853693068957,-252.1898349696842
1852.5823498889865,1846.907746097112,1793.2634977757166,1661.6496207263876,1464.6623259443065,1241.8459016895708,1030.0501636986144,811.3436575424587,546.7580126097655,269.41377942274306,48.32511642463115,-124.20417164790486,-307.8407383958453,-508.76686392793624,-677.4498677265594,-776.5399331431713
974.529623742827,1034.2050718640555,1032.5354848430575,987.6806203981514,934.6767738612798,877.104235362473,803.3041485726184,701.1353509779508,574.7459155311234,464.87099082593056,397.13957058175686,325.38929403491704,202.49876371996538,66.0581866968603,-25.159274734249504,-79.34826310750437
1127.1252805266981,1218.2620061438058,1239.2228356732985,1194.8585207258466,1117.368826618717,1021.1598344842664,910.323628272124,778.793152318912,625.5146122363051,487.06404041499667,390.54927376129467,291.1866315865837,141.69036993773636,-17.754410871758672,-121.74615254131031,-173.9488167878822
1956.6189692809733,1968.424312946312,1931.0981016254204,1813.6066104369415,1625.456123566602,1409.5156871473678,1210.5468339187814,1012.7956656443755,766.9061976365077,488.2251028823862,238.06636526505793,21.45834741752101,-201.6559745682568,-429.782337193846,-618.2646168580455,-736.1475452641848
1665.8883542277486,1655.5170400812858,1599.4283380384063,1477.0330077860158,1309.7110794517744,1138.8351566657243,992.6482083500157,840.5106088350046,634.8471362780243,404.2389085045796,216.72350660088563,69.55785596786782,-91.62207625528858,-275.4630952439166,-439.38732912606315,-549.422863905736
1179.804241131522,1029.7277862998994,866.6682069145506,672.4537977801531,426.49799020992157,129.6485762773891,-187.32101686192374,-498.7155882863906,-800.7824244310555,-1087.6753625040765,-1345.70754956559,-1570.148995871542,-1761.633131063903,-1914.7714691275537,-2020.9810268745339,-2069.5593557294005
-922.6233400560233,-936.2210917006098,-974.1624388417008,-1035.5729823429092,-1105.899385884578,-1187.938597650664,-1253.09493890885,-1235.906943631371,-1125.5082692291667,-984.6526154857074,-862.7142703672563,-764.4753714197991,-684.8733636259133,-607.1228661256657,-500.8086733141781,-356.2161684330356
-365.26378857669306,-479.305610492518,-617.2037903221881,-758.9458295641925,-890.2917101048932,-1025.2821989853646,-1137.5860888389498,-1158.1305946969142,-1082.5109326761772,-983.216283027142,-906.3274784970059,-847.7334712043357,-803.541033706599,-764.1338547215101,-701.5856246066056,-604.5432023362234
-815.0047222996627,-840.8196073965776,-893.1962412130345,-963.2364188561152,-1035.6444071673623,-1120.2538734717286,-1190.1182902296568,-1175.0147935292753,-1067.5479397797646,-940.5057246131555,-843.1826332859072,-771.2003125480929,-715.3710636318353,-661.2120217726592,-580.9759549606001,-466.6754146353328
-138.61951150434393,-216.45380456712542,-302.04594021292104,-390.6223390271773,-492.8997670335672,-606.2541745172269,-684.6594032328965,-682.3301650060866,-623.9464686725413,-574.1308284590566,-552.9310423145573,-540.0955918616136,-529.8048552367892,-522.1159789036867,-500.57436883363386,-453.9927791227999
-222.8086037383103,-297.0634213278249,-393.6070777923892,-499.7263940542722,-616.0638523458579,-738.724763879068,-821.1956685915638,-813.0489409687336,-738.2462796566322,-666.3957296482467,-621.5643813353474,-584.8903718211956,-550.8704962632172,-518.9425036232963,-473.38313981291265,-407.45113632439006
-794.845957345769,-846.1076779145553,-937.1137640162085,-1058.958463000409,-1180.2387484256608,-1291.468623778485,-1357.1268737747528,-1310.813596739542,-1157.1784250310448,-982.4539438148089,-844.8739474516731,-741.9263940634785,-659.390127261484,-575.8658133122982,-461.648675594967,-313.0327427500028
-612.6213279508647,-672.4227529379725,-763.5704897477444,-873.4820875191026,-982.5720433751762,-1097.4730139887952,-1194.1233594150826,-1208.1259656152185,-1130.532310016669,-1025.4591427431124,-937.3777042379818,-864.4813683102558,-801.9843685503388,-738.852343232874,-650.0563366517814,-528.8006657659308
-2055.0113442622,-1998.1549647296297,-1936.7064071671134,-1888.0419028662982,-1847.018652943441,-1805.2157471041169,-1741.9855697904973,-1624.2407888505538,-1441.783706138764,-1217.2543890529487,-976.5928779358193,-735.453860534109,-500.80576062839395,-262.47566708494935,-1.4948010147858781,286.0738079403156
-184.34185201622347,-2.516727770627483,143.28773660396365,195.42912427948045,153.1125140901104,72.87582533145472,8.757360306166051,-7.568149628386486,33.93056327700752,115.51406230756203,219.84345508964927,346.58612704157724,474.19220438436423,561.7033920351266,597.5534016655782,583.7659277457244
-476.87602069504237,-321.81540550225816,-180.0238559355051,-122.21505588808154,-161.8200771896553,-240.06594194648747,-296.4048972674186,-299.7165022225178,-245.42127949986067,-158.16712331153997,-63.49558137936684,33.06428952796901,117.28252377873312,171.9421955342931,210.72881149520322,240.50431927427985
-325.63897510294083,-163.98768470882007,-22.30745000362616,32.889879068524706,-8.451094588309303,-88.61713119389775,-148.45541730361532,-153.99287340842972,-97.3566344552854,-3.3174088644355706,103.26697450421587,219.60746108183395,328.1380719111429,399.11464102310515,434.7850965317607,440.2915869416164
